year,state,y_votes_percent,real_gdp,houserep_votes_percent
2004,ARIZONA,44.72499496951174,244317.3,34.63683912453474
2004,MICHIGAN,51.7258444679652,448888.3,49.4906344673583
2004,NORTH DAKOTA,36.09064585005671,28284.1,59.562954049688884
2004,MISSISSIPPI,40.49499923037864,94482.6,33.68979272931572
2004,WASHINGTON,53.646537683452955,319848.9,59.48986112199935
2008,IOWA,54.84877778946735,149881.4,52.099847636792454
2008,NEW YORK,65.76385737978426,1190080.9,68.99881151028437
2008,SOUTH DAKOTA,45.704292765884624,39080.8,67.55574435300667
2008,IDAHO,36.97541019497945,60309.5,40.765802523382085
2008,MONTANA,48.83059671605927,40471.1,33.57665805340224
2008,NORTH CAROLINA,50.16596330006731,450538.0,54.67709596595199
2008,CALIFORNIA,62.27844959158541,2061638.8,62.033673819359244
2008,OKLAHOMA,34.354918877306496,162387.0,38.55731067937379
2008,PENNSYLVANIA,55.22970381548445,629807.9,56.00717496552746
2008,MISSOURI,49.93242085032335,273436.2,51.8341297283893
2008,DELAWARE,62.63813864988856,58655.7,38.34645731150048
2008,WEST VIRGINIA,43.32625623286275,68483.9,66.94540248584629
2008,OHIO,52.33384076225413,537124.1,52.48505371014505
2008,TENNESSEE,42.36852819764554,274571.1,55.01249528924605
2008,INDIANA,50.52195344537809,300962.6,52.82152011378416
2008,ALABAMA,39.109097246427325,186946.7,39.057180294355916
2008,ARKANSAS,39.82827938928274,106536.5,65.87862585978898
2008,KENTUCKY,41.76657241229539,173810.1,44.349393582231556
2008,MASSACHUSETTS,63.19707821335295,414919.9,87.58068183191972
2008,WISCONSIN,57.05567824781841,266626.9,52.04152832230528
2008,ILLINOIS,62.73426404455936,706616.5,61.82539490977495
2008,OREGON,58.41372117722718,173598.5,70.38770021690235
2008,KANSAS,42.38772418109056,139536.8,40.51865631756256
2008,SOUTH CAROLINA,45.45557081079087,176567.6,49.45746415724342
2008,CONNECTICUT,61.31833824975418,257756.0,64.28945361523431
2008,HAWAII,72.99372587845542,70460.8,79.49296390523136
2008,NEVADA,56.3867381251961,139954.2,54.38665759667391
2008,WYOMING,33.43797664490408,42868.2,44.85592558045731
2008,TEXAS,44.06406324905928,1282088.7,41.47664413992704
2008,FLORIDA,51.419660030899294,816070.2,47.52778469627785
2008,MAINE,58.8295249834076,54653.9,60.82275619947021
2008,NEBRASKA,42.39092557783436,93840.5,34.161166265582324
2008,UTAH,35.47363862725993,124225.5,43.86439235449682
2008,LOUISIANA,40.542825838414636,232150.7,40.13721038455572
2008,NEW JERSEY,57.86462987142395,534501.4,56.66944407639566
2008,RHODE ISLAND,64.19813750914578,50575.2,71.88425420707645
2008,NEW HAMPSHIRE,54.868541120109505,65854.1,55.32414113179045
2008,ALASKA,38.9352150834029,51252.1,47.28373891787369
2008,COLORADO,54.55063469317342,270981.4,55.973782513588844
2008,MARYLAND,62.93008729288553,314757.6,68.7455451871216
2008,VIRGINIA,53.18258440612755,431216.7,53.80576307363928
2008,NEW MEXICO,57.66490001879759,86965.2,58.74125245111267
2008,GEORGIA,47.37166448918821,445764.6,50.84195730412771
2008,ARIZONA,45.68609928038368,280810.1,50.806580126262396
2008,MICHIGAN,58.37130157615452,420974.0,54.34412460728756
2008,NORTH DAKOTA,45.59134371803188,34256.4,61.974105393913334
2008,MISSISSIPPI,43.358069007136166,101777.6,58.11966151365819
2008,WASHINGTON,58.75202680210895,381289.9,59.198418370725584
1980,IOWA,42.93684972879164,56386.8,51.32901733771694
1980,NEW YORK,50.844863803541955,461418.6,51.36160364959359
1980,SOUTH DAKOTA,34.36654114190034,11511.3,54.25833247262154
1980,IDAHO,27.48677321266878,16414.5,43.85934059580537
1980,MONTANA,36.33475554570473,15017.9,52.05750559016485
1980,NORTH CAROLINA,48.90031737025543,110120.3,55.6340802601698
1980,CALIFORNIA,40.53337544079053,599506.9,46.736111217389045
1980,OKLAHOMA,36.6278667196309,61672.7,52.915228901103795
1980,PENNSYLVANIA,46.13836413288337,231709.1,48.7426812114498
1980,MISSOURI,46.43458565855658,95522.4,54.13421633984697
1980,DELAWARE,48.73321474982259,16125.7,37.76787914576252
1980,WEST VIRGINIA,52.36978172012975,29232.9,57.0090051207876
1980,OHIO,44.26451498992538,211743.3,45.57528021224853
1980,TENNESSEE,49.850077539514594,80420.2,51.75103222024025
1980,INDIANA,40.20267132985023,102247.2,49.70323514587835
1980,ALABAMA,49.323661692960535,64582.3,63.941418445636366
1980,ARKANSAS,49.68029405707653,34773.1,20.99002626235547
1980,KENTUCKY,49.28725439873041,63052.6,57.984174329356335
1980,MASSACHUSETTS,49.90932698314368,130464.5,66.03076528673154
1980,WISCONSIN,47.40969142143971,91254.2,50.387929211027284
1980,ILLINOIS,45.660337617889034,258832.1,45.86816466487029
1980,OREGON,44.44740615642638,53343.4,59.94997603779183
1980,KANSAS,36.52451056147966,49641.7,43.76232525586231
1980,SOUTH CAROLINA,49.36270672982155,48649.3,50.573306000606934
1980,CONNECTICUT,44.44280367728735,78644.1,52.0621791300493
1980,HAWAII,51.084059235086904,26759.9,92.36415053630871
1980,NEVADA,30.07267133699923,22323.9,72.32969728829895
1980,WYOMING,30.86737402187014,13546.7,31.430945379760637
1980,TEXAS,42.832659206184545,339794.2,59.92098985913612
1980,FLORIDA,40.94923705280309,186914.3,58.699665866269456
1980,MINNESOTA,52.2136145571868,87377.1,47.85112047925449
1980,MAINE,48.090516565976635,19251.7,26.874666125969455
1980,NEBRASKA,28.41755487178086,31159.4,27.057275799483794
1980,UTAH,22.034814957984086,27127.1,39.770234522314354
1980,LOUISIANA,47.18911401140074,98825.5,66.09501072996366
1980,NEW JERSEY,42.59085548536873,165044.3,49.01528110325163
1980,RHODE ISLAND,56.166055474535234,18167.0,55.27963644546294
1980,NEW HAMPSHIRE,32.93230762715197,16235.8,48.701822773690566
1980,ALASKA,32.70081435515888,22439.8,25.92152508587049
1980,COLORADO,36.06965978713541,70410.3,44.9373827871548
1980,MARYLAND,51.6191380662185,93518.2,61.72059809828181
1980,VIRGINIA,43.184139470875536,115632.5,32.593425044053866
1980,NEW MEXICO,40.09173325688895,24597.4,48.4199173503695
1980,GEORGIA,57.66239969245167,102952.1,71.86313864033293
1980,ARIZONA,31.78791316766491,55560.6,47.600564530441304
1980,MICHIGAN,46.45358910320159,190628.0,53.085507556195
1980,NORTH DAKOTA,29.01929024787089,12243.1,57.16655675542
1980,MISSISSIPPI,49.321667796454385,36031.8,58.41938149116757
1980,WASHINGTON,42.904653905111196,100522.2,50.72397292924848
