year,state,def_mt_2,def_mt_1
1996,MISSOURI,3.8097560430368826,5.402373307829023
1996,MONTANA,3.8218223306307086,5.524000881995961
1996,NEBRASKA,4.716246099899091,4.985801119159228
1996,NEVADA,4.344226101090198,5.304362391226292
1996,NEW HAMPSHIRE,2.27929899346333,4.86796089689896
1996,NEW JERSEY,3.4768499229426597,5.552100802926718
1996,NEW MEXICO,0.6656634646546422,2.8752600148092444
1996,NEW YORK,5.040151499659351,4.8756438827531445
1996,NORTH CAROLINA,3.181312372889411,2.66434071014785
1996,NORTH DAKOTA,5.072312054823724,4.506964045179451
1996,OHIO,3.0714808263765825,5.195216009337544
1996,OKLAHOMA,4.417141150176307,4.59022516330414
1996,OREGON,1.831141672501646,5.935684684674114
1996,PENNSYLVANIA,3.356762829131177,5.253532991686849
1996,RHODE ISLAND,4.100836034888888,5.322090647225064
1996,SOUTH CAROLINA,3.5270262916157202,4.436533089468142
1996,SOUTH DAKOTA,4.728430419520535,4.473656919505564
1996,TENNESSEE,3.3231680494325344,5.12095044092622
1996,TEXAS,4.128376956062341,4.501734194316387
1996,UTAH,3.6348528793683332,5.277762493842908
1996,VERMONT,2.4071375829838315,4.439290519033845
1996,VIRGINIA,4.148267207552725,4.088570751349341
1996,WASHINGTON,4.106571920185775,5.661037262296631
1996,WEST VIRGINIA,2.517223244893385,3.999499961424413
1996,WISCONSIN,3.63986751567531,4.765646702573534
1996,WYOMING,5.902900323546234,1.2650229802003699
2000,ALABAMA,3.4530262010605384,-25.405684899094705
2000,ALASKA,15.388535696220696,-39.868324799736335
2000,ARIZONA,1.1895745866632002,-20.841981901081052
2000,ARKANSAS,3.575410126683809,-25.748837282209713
2000,CALIFORNIA,2.3961834810150906,-20.726241711109715
2000,COLORADO,3.791866489668383,-23.813122069291026
2000,CONNECTICUT,3.4330348744142425,-24.318324067013187
2000,DELAWARE,4.436061764553356,-23.029322675116426
2000,FLORIDA,4.549345282997419,-25.845014145322807
