year,state,y_votes_percent,fair_p_1,def_mt_2,def_mt_1,fair_g_1,gdp_mt_2,gdp_mt_1,z_4,z_3,z_2,z_1,incumbent,former_president_again,former_party_morethan_2,sudden_vice,lag_vice,house_midterm,avg_inc_mt_2,avg_inc_mt_1,unemp_mt_1,unemp_mt_2
1992,FLORIDA,48.803158910419015,14.389071462085013,6.36886830284662,7.539991058665563,3.7379350419685764,4.301988273040225,6.11557475997766,1,0,0,1,-1,-1,-1.25,0,0,1,5.373678085310929,12.283392989034713,22.22222222222221,22.058823529411775
1992,GEORGIA,50.342128451096634,13.739143684640108,6.29066950295234,7.0076463122483945,5.694483317903543,7.069274491676469,3.8481041965248597,1,0,0,0,-1,-1,-1.25,0,0,1,8.550602747406778,11.755122501409865,3.703703703703698,8.771929824561408
1992,HAWAII,56.719977730821306,14.190527162771138,6.5401461317291965,7.180749519136942,2.7133216117437353,4.233470067056522,13.267701737647087,0,0,1,1,-1,-1,-1.25,0,0,1,9.40132840012482,18.292554313435993,-10.71428571428571,80.0
1992,IDAHO,40.33851697884342,12.066386520502427,4.911434732589259,6.819992316519685,6.941362146412544,9.228571570285649,10.267446948151381,1,0,1,1,-1,-1,-1.25,0,0,1,9.212481426448726,15.652298439066303,5.35714285714286,8.333333333333325
1992,ILLINOIS,58.588218212246794,13.551997621849466,5.745524220277165,7.382320395245046,3.910357325489233,3.791249642374228,3.0294965158866427,1,0,0,0,-1,-1,-1.25,0,0,1,8.080856123662317,12.61985109004231,6.557377049180335,12.307692307692308
1992,INDIANA,46.16510546606123,13.226494953207801,5.702080005507781,7.118511714535747,6.414085124404623,6.42886060427359,4.020379399572049,1,0,0,1,-1,-1,-1.25,0,0,1,9.246960828455641,13.562571903361874,10.63829787234043,11.111111111111093
1992,IOWA,53.73252911356214,12.121805780210536,4.6349903767052725,7.155173787039448,4.768859040211115,5.360060888652884,6.693107326775283,1,0,0,1,-1,-1,-1.25,0,0,1,8.270932607215787,14.126634727437516,6.976744186046502,-4.347826086956507
1992,KANSAS,46.45894441238242,13.698264317456776,5.534807773069272,7.735321375617921,2.916192711231802,3.939899392796642,3.1074161626426955,0,0,0,0,-1,-1,-1.25,0,0,1,9.095346566872763,11.522409726002536,4.651162790697683,2.1739130434782705
1992,KENTUCKY,51.86877769476605,13.72528660014638,6.415540025772493,6.86905932404569,5.550113232701759,6.497558380846558,3.4993733631013324,1,0,0,0,-1,-1,-1.25,0,0,-1,11.490424646128217,13.606927162919312,-4.477611940298509,3.0303030303030276
1992,LOUISIANA,52.66513786041564,14.773494184064816,2.301855949124554,12.191018549206479,-6.46887999229474,-6.653360188116486,1.9700078693048129,0,0,0,0,-1,-1,-1.25,0,0,1,11.041707332942941,15.87876046143406,-30.208333333333325,13.043478260869556
1992,MAINE,56.05587286454831,14.548815480899568,6.419824738741897,7.638605647128394,1.2673510834528834,-1.6958226620943262,1.0978562181376716,0,0,0,0,-1,-1,-1.25,0,0,1,6.065555305248926,10.884906013863738,82.35294117647061,5.970149253731338
1992,MARYLAND,58.299900039217654,15.422321065081546,7.052052674462805,7.81887706167772,0.8125726179262882,-1.0403585072772281,3.3292506909379016,0,0,0,0,-1,-1,-1.25,0,0,1,6.055228531855961,11.242717511676048,28.947368421052655,23.076923076923084
1992,MASSACHUSETTS,62.09222867120157,15.27712822381364,6.8293976159122805,7.907683462068937,1.3231280279223823,-1.7390002724929299,-2.5123921419920703,0,0,0,0,-1,-1,-1.25,0,0,1,6.53170689506013,8.24047195430284,105.71428571428574,14.666666666666671
1992,MICHIGAN,54.61515964697112,15.070024811666194,7.151352651499732,7.3901747054199385,4.284455919271513,2.486390875405986,-0.44655888127805854,1,0,0,0,-1,-1,-1.25,0,0,1,6.451104928875129,11.48106969395517,16.176470588235304,4.878048780487809
1992,MINNESOTA,57.721340224486354,13.43107139694235,5.556557387621308,7.459995100450767,5.589148022847312,5.5791235696797115,4.055349216885529,1,0,0,0,-1,-1,-1.25,0,0,1,8.256834712816662,13.550922761449069,14.28571428571428,2.0408163265306145
1992,MISSISSIPPI,45.071510532615804,13.436782147230986,5.414918222400589,7.6097995047590405,5.402610774681071,7.725098935399366,1.3565427255594065,1,0,0,0,-1,-1,-1.25,0,0,1,11.470500149745423,13.72615803814714,-7.058823529411762,-4.93827160493826
1992,MISSOURI,56.50696610031356,14.097360836219174,6.467301082224797,7.166575724598934,2.9722968978775244,4.557074235022229,0.9187819227820526,0,0,0,0,-1,-1,-1.25,0,0,1,9.252232142857153,10.877366662541753,12.280701754385959,-9.090909090909083
1992,MONTANA,51.7240571248753,11.690305317791804,4.55644738174501,6.8229727718276845,5.253125953034465,7.884574055863447,5.9234579142695365,1,0,0,1,-1,-1,-1.25,0,0,-1,9.709742064774707,15.820604971548358,8.333333333333325,0.0
1992,NEBRASKA,38.688269567668435,12.233990860796794,4.61482412089369,7.283066051039144,4.949080618833834,8.281190321778563,7.456712997394255,1,0,1,0,-1,-1,-1.25,0,0,-1,8.097582084708165,12.925294728483294,-20.000000000000007,20.833333333333325
1992,NEVADA,51.824777519617726,12.758467726936873,5.833956473247182,6.542806755448183,7.558321445427896,9.955788794587317,16.370570384904127,1,0,1,1,-1,-1,-1.25,0,0,-1,9.933710274907392,11.149637013760971,8.51063829787233,32.692307692307686
1992,NEW HAMPSHIRE,50.7965513554495,14.126436513203489,6.015708246379159,7.650496705615661,3.9217403041811316,4.501216098725935,-3.7433702691441306,1,0,0,0,-1,-1,-1.25,0,0,-1,8.002127453824581,5.00609260763607,131.99999999999997,23.33333333333334
1992,NEW JERSEY,51.420318352093446,14.402456711281818,6.148586404628054,7.775770348171007,1.6803307717175864,1.4228787857259118,2.148360487197176,0,0,0,0,-1,-1,-1.25,0,0,-1,7.913872505453656,11.907775768535256,51.35135135135134,51.7241379310345
1992,NEW MEXICO,55.14215676975641,12.871289953825027,4.067567973086672,8.459621140579676,5.865632670929832,17.903560582843458,4.554391995222784,1,1,0,0,-1,-1,-1.25,0,0,-1,9.703539245135161,11.870845204178536,2.9850746268656803,1.4084507042253502
1992,NEW YORK,62.11082540422493,15.762129789927481,7.267960611807234,7.91864516643499,1.3766482060660223,-1.7641478610544103,0.09784561591170693,0,0,0,0,-1,-1,-1.25,0,0,1,4.46436015006253,15.187016853123358,26.66666666666666,49.152542372881356
1992,NORTH CAROLINA,49.541535720813286,16.646625054245412,7.943582495290058,8.062584507360683,5.537256100868326,5.694587021914499,3.9709108366183132,1,0,0,1,-1,-1,-1.25,0,0,1,10.014297969688313,12.646566164154095,34.2857142857143,21.999999999999996
1992,NORTH DAKOTA,42.12529522709123,12.208631731768381,4.031591871120077,7.860150665365628,8.06284398774222,7.709783302434414,9.46685519421111,1,0,1,1,-1,-1,-1.25,0,0,1,10.973638398408347,24.48916408668731,-4.545454545454552,9.523809523809511
1992,OHIO,51.168163346954515,13.838559528472128,6.064241960955474,7.329819573290819,4.660421296398365,3.9161210258299217,3.202269489843901,1,0,0,0,-1,-1,-1.25,0,0,1,7.348926831879243,13.17543009449964,9.259259259259256,23.33333333333334
1992,OKLAHOMA,44.37788169738132,13.863443414212773,4.590580035695013,8.865868585252223,2.3754293748776245,2.894759202364816,0.816955892497262,0,0,0,0,-1,-1,-1.25,0,0,1,7.169695103172158,12.703922249219012,-4.999999999999993,-5.084745762711873
1992,OREGON,56.63389151659282,14.037796294298266,6.118349787800748,7.4628436291495515,3.8654753928384133,5.607223114459492,7.120615244403794,1,0,1,0,-1,-1,-1.25,0,0,1,7.638085797676086,13.714071012586881,5.555555555555558,28.07017543859649
1992,PENNSYLVANIA,55.548529461015306,14.794399247157376,6.5464637435272754,7.741163069929824,2.988282692723221,3.256771212393339,3.207540969787992,0,0,0,0,-1,-1,-1.25,0,0,1,8.606766840437485,14.08746355685131,22.916666666666675,21.31147540983609
1992,RHODE ISLAND,61.84372281820818,15.545355521052384,6.9610663967021535,8.025620362190878,1.4585199641668822,-2.1868626309437977,1.600987151363209,0,0,0,0,-1,-1,-1.25,0,0,1,4.986217759401468,10.986069379950836,116.1290322580645,24.285714285714267
1992,SOUTH CAROLINA,47.64315457275972,12.809448456228157,5.828946343488184,6.596023445309007,3.2827345947496145,4.195700243417511,6.622306627684171,1,0,1,1,-1,-1,-1.25,0,0,1,7.4927059407784435,13.949211289523955,18.604651162790688,28.301886792452823
1992,SOUTH DAKOTA,47.73896623166135,12.389436980921698,5.226649896211977,6.807008577935902,5.637029057921161,10.773679912901457,7.014643879208027,1,1,1,0,-1,-1,-1.25,0,0,1,10.203338391502271,17.99885403237358,-7.692307692307687,-2.777777777777779
1992,TENNESSEE,52.59803664707596,13.946143757372752,6.300089326788916,7.192895583632342,7.790089239378051,11.644494963778374,0.4778858265457542,1,1,0,0,-1,-1,-1.25,0,0,1,11.46687413968519,12.465504476004586,3.703703703703698,6.7796610169491345
1992,TEXAS,47.7578368341145,13.787647537480009,4.049623933424873,9.359018548962684,3.9287466412217142,5.608179987907391,5.852653084442894,1,0,1,0,-1,-1,-1.25,0,0,1,8.599255227728442,12.65651219827031,-5.797101449275366,16.666666666666675
1992,UTAH,36.24642088601967,13.330271089167734,5.675682157194317,7.243472458107325,3.8280965015181856,7.8109075847335285,6.638498934992398,1,1,1,0,-1,-1,-1.25,0,0,1,9.267155229846779,13.557270388863675,-4.347826086956507,9.090909090909083
1992,VERMONT,60.254201358506904,12.830521660417649,5.436136244441836,7.0131414895864275,4.709588258456021,1.8695449697297528,6.328568005750346,1,0,0,1,-1,-1,-1.25,0,0,-1,7.645477979487736,11.667074963253299,62.5,14.814814814814813
1992,VIRGINIA,47.44498706585656,16.191230060207708,7.9405153857674105,7.643760681476408,1.9654097170181295,1.6028597519390564,5.14379472220956,0,0,0,1,-1,-1,-1.25,0,0,1,7.476007677543195,10.439851616322215,28.947368421052655,15.686274509803933
1992,WASHINGTON,57.59170107251122,15.360683812756125,7.08101621785675,7.732152614291921,3.5817427843598093,5.846821491347032,11.180255577791431,1,0,1,1,-1,-1,-1.25,0,0,1,9.964395213134214,14.81292227332085,-13.559322033898313,41.50943396226416
1992,WEST VIRGINIA,57.76883808194075,10.319032384506311,4.467479690624865,5.601315080262803,2.7968748534501486,4.884016179041262,1.5684381388688218,0,0,0,0,-1,-1,-1.25,0,0,1,11.42524644030669,15.050799401433412,1.0869565217391353,15.625
1992,WISCONSIN,52.79450850211545,13.374427774783303,5.4317618725801875,7.533465969962871,5.504963001527741,6.899796088143884,4.010268070761169,1,0,0,0,-1,-1,-1.25,0,0,-1,9.442455797808869,13.332104001475198,14.634146341463428,6.1224489795918435
1992,WYOMING,46.20797657060343,9.219925440805099,-1.0083408923146298,10.332452678657699,1.476806697690236,4.780920200978556,4.776318411010139,0,1,1,0,-1,-1,-1.25,0,0,-1,7.9131536893150445,20.530021253985133,-17.741935483870975,3.9215686274509887
1996,ALABAMA,46.266128846311055,9.181759404297019,3.9414721776428463,5.0415749525831055,3.4230427477380587,6.936692998435712,5.555042148264366,1,1,1,0,1,1,0.0,0,0,-1,8.710544343152238,7.928112381277375,-19.999999999999996,-13.559322033898313
1996,ALASKA,39.57149749416618,12.682188323480691,8.76996580702427,3.5967856452187696,-1.2217251933281381,4.136643258909656,0.14225240624534674,0,1,0,0,1,1,0.0,0,0,-1,4.822463345389494,6.076732673267338,-7.499999999999996,-1.3698630136986245
1996,ARIZONA,51.22377115185426,7.982570437611147,2.567909097587129,5.279098879623545,7.899517494721908,16.103161826013125,15.310250105225842,1,1,1,1,1,1,0.0,0,0,-1,9.401580351301032,8.520399803375378,-14.084507042253524,-5.084745762711873
1996,ARKANSAS,59.35282486475548,8.730330712998136,3.6652738131437435,4.885972624723034,4.495657827104704,8.772848873519079,8.891947470884265,1,1,1,0,1,1,0.0,0,0,-1,9.573150129519092,8.030173987103062,-18.75,4.0000000000000036
1996,CALIFORNIA,57.21626523096894,8.844755237500879,3.5252272324853395,5.138388146755313,4.008104194846829,8.125892069459685,1.4745226976768055,1,1,0,0,1,1,0.0,0,0,-1,9.88507696874603,3.9818326131052073,-16.326530612244916,-12.5
1996,COLORADO,49.240792369772564,9.312663046618596,3.9904207633551625,5.118012067068123,5.412996155647076,11.413575996865987,13.878757531548015,1,1,1,1,1,1,0.0,0,0,-1,11.475132275132282,9.248554913294793,-38.33333333333333,11.111111111111116
1996,CONNECTICUT,60.36350688231274,10.900434090281408,4.700193777610218,5.921899558123922,2.625447240934786,9.017491518700172,0.9760339275268093,0,1,0,0,1,1,0.0,0,0,-1,9.947661322379764,5.70028011204482,-23.943661971830977,-3.703703703703709
1996,DELAWARE,58.623656632569954,13.40584089532566,7.187764428984811,5.801106590352023,1.876004047920432,6.098129378291328,5.784521869032333,0,1,1,0,1,1,0.0,0,0,-1,9.63548198311177,4.856666958884892,-12.49999999999999,24.390243902439025
1996,FLORIDA,53.1549611951064,9.74507267128053,3.9543310978217505,5.570466869734969,5.1427547885323,9.058333909708672,8.86340466340112,1,1,1,1,1,1,0.0,0,0,-1,9.816225907664734,7.130852340936378,-22.78481012658229,-13.559322033898313
1996,GEORGIA,49.36773080144583,8.773628358601382,3.8222454971327258,4.769096293149833,6.696491069641075,12.710107255520509,12.105466559611244,1,1,1,1,1,1,0.0,0,0,-1,11.308677098150778,8.935950413223148,-22.95081967213114,2.1739130434782705
1996,HAWAII,64.27615180824881,10.111591304841383,4.372694159779056,5.498466041584504,-1.061132025859557,-2.319915730196853,-1.892032208138228,0,0,0,0,1,1,0.0,0,0,1,1.0433070866141758,3.496047591883311,15.217391304347828,13.461538461538458
1996,IDAHO,39.20097242428407,6.691830440181379,1.4867242659494684,5.128854253480242,3.3283920630101216,11.924798706147733,17.361808018381698,1,1,1,1,1,1,0.0,0,0,-1,8.72573316811236,9.795918367346946,-11.111111111111116,-5.357142857142849
1996,ILLINOIS,59.60509218545777,8.068763059272843,3.2011406113038543,4.716636288258069,3.9603498175177165,6.792766885319668,8.510389656730965,1,0,1,0,1,1,0.0,0,0,-1,11.158569140416441,7.151029748283744,-27.999999999999993,-3.7735849056603765
1996,INDIANA,46.85159364495435,8.258915708403979,2.9756058255079543,5.1306421948598135,4.054418725326814,7.283054388256138,9.321928927685374,1,0,1,0,1,1,0.0,0,0,-1,8.414330656900027,9.716140332800993,-21.052631578947366,-18.181818181818187
1996,IOWA,55.733388923732726,8.046935050305027,3.3183629442542273,4.576700570257897,5.7206614607011375,8.732340361557966,8.437279395048858,1,0,1,0,1,1,0.0,0,0,-1,12.245490158146733,8.335953054594981,-18.6046511627907,0.0
1996,KANSAS,39.92763445201585,9.652604268978582,4.297884699035115,5.134063442796721,4.191118436152941,5.439260319339434,5.81887666106371,1,0,1,0,1,1,0.0,0,0,-1,9.671744062225107,7.377578921203076,0.0,-8.510638297872353
1996,KENTUCKY,50.52905118434285,6.145151852191266,2.6614185880847963,3.3934201494765004,3.73737780955794,7.377867386169346,9.335220764625785,1,1,1,0,1,1,0.0,0,0,-1,9.191571705009682,6.8765439191130096,-21.212121212121204,5.769230769230771
1996,LOUISIANA,56.56083827159215,10.753083291746112,6.199804094942207,4.287464779815675,0.9603326759924258,6.423671487851257,10.90063369903229,0,1,1,0,1,1,0.0,0,0,1,8.328025477707012,10.394937302238372,0.0,-13.698630136986301
1996,MAINE,62.662120416855316,10.299496045303957,4.383174300764825,5.667888320288217,2.9838087359134624,5.590482707495781,3.2485023329751783,0,0,0,0,1,1,0.0,0,0,1,9.669589339674056,7.189507778898752,-7.246376811594201,-17.741935483870975
1996,MARYLAND,58.63842348627239,10.54181296798582,4.516328296845495,5.7651132309459285,2.3993934526117533,4.084503870196743,5.445572476029326,0,0,1,0,1,1,0.0,0,0,-1,7.4844233783112335,6.766518385503817,-18.032786885245898,-2.0408163265306256
1996,MASSACHUSETTS,68.63782540541509,9.438978545330446,3.963019511647059,5.267218150652031,5.4676134361471895,9.095444539699148,5.36506136609769,1,1,1,0,1,1,0.0,0,0,1,11.042206938023824,8.035569270748733,-26.82926829268292,-25.423728813559322
1996,MICHIGAN,57.324413366696774,9.61767155355231,3.535852982362897,5.874118381219562,3.5733094456448455,3.8189767813953557,12.012934842029832,1,0,1,0,1,1,0.0,0,0,-1,9.406267906730736,11.86883629191322,-27.631578947368418,-9.433962264150942
1996,MINNESOTA,59.38068927137576,9.383915496694705,3.8542668957529447,5.324430826219517,6.429331418734807,9.596177414410123,6.261215533064668,1,0,1,0,1,1,0.0,0,0,1,11.573874881679714,7.6965849589917035,-24.0,-2.631578947368407
1996,MISSISSIPPI,47.252776245412896,8.332058707388356,2.982554235681034,5.194573499764554,3.0107363292686706,8.128343636204939,11.455293538145671,0,1,1,1,1,1,0.0,0,0,1,9.85242277588576,12.419398173025264,-15.27777777777779,-4.91803278688524
1996,MISSOURI,53.54703747642815,9.41794659442834,3.8097560430368826,5.402373307829023,4.08462381909902,9.381537552209451,7.447527397753118,1,1,1,0,1,1,0.0,0,0,1,9.508827948910593,8.77515578710797,-19.354838709677423,-4.0000000000000036
1996,MONTANA,48.312589549275835,9.556940711879003,3.8218223306307086,5.524000881995961,1.6949246515341354,2.283576096897244,8.2482192442352,0,0,1,1,1,1,0.0,0,0,1,7.272727272727275,6.623062871958041,-14.0625,-1.8181818181818077
1996,NEBRASKA,39.44517749921697,9.937189869889384,4.716246099899091,4.985801119159228,5.844207451321548,7.574907491294902,8.43854088002669,1,0,1,0,1,1,0.0,0,0,-1,12.739973169264939,8.171537229783832,-10.344827586206895,0.0
1996,NEVADA,50.58653135524704,9.879021987812564,4.344226101090198,5.304362391226292,9.091496396877874,15.452125179990261,18.98880531704299,1,1,1,1,1,1,0.0,0,0,-1,9.582905280460242,7.896603706659566,-11.594202898550732,-18.333333333333325
1996,NEW HAMPSHIRE,55.61163171068921,7.258215274087498,2.27929899346333,4.86796089689896,7.656458467164118,15.759848037034342,5.709060144701139,1,1,1,0,1,1,0.0,0,0,-1,9.34490202590501,7.839011505573712,-41.666666666666664,-9.756097560975597
1996,NEW JERSEY,59.9667932033127,9.221988938357617,3.4768499229426597,5.552100802926718,4.358345135866193,6.865296297803503,3.2781947396645306,1,0,0,0,1,1,0.0,0,0,-1,10.46602632515119,5.229663459738698,-22.352941176470598,-9.23076923076922
1996,NEW MEXICO,54.02413056103159,3.560063034896288,0.6656634646546422,2.8752600148092444,4.379519341024496,6.12488163273075,24.1465885695888,1,0,1,1,1,1,0.0,0,0,-1,8.392105407030769,8.87500000000001,-10.95890410958904,13.846153846153841
1996,NEW YORK,67.7320293812358,10.161535220687124,5.040151499659351,4.8756438827531445,4.133347697152456,6.3161073269628165,1.8859048089547636,1,0,0,0,1,1,0.0,0,0,1,10.194599946684946,4.780335980208283,-22.619047619047628,-1.5873015873015817
1996,NORTH CAROLINA,47.47001333026536,5.930414083705138,3.181312372889411,2.66434071014785,3.8687064256225145,8.959855139751038,10.82361694821017,1,1,1,0,1,1,0.0,0,0,-1,9.97088444465657,8.915574963609906,-24.56140350877194,-2.3809523809523947
1996,NORTH DAKOTA,46.08868099415835,9.80788338057339,5.072312054823724,4.506964045179451,7.71855873256162,9.7254255538348,6.13153309490051,1,0,1,0,1,1,0.0,0,0,1,11.135662898252829,9.025715726371232,-19.999999999999996,-11.428571428571422
1996,OHIO,53.59694918172054,8.426266899329772,3.0714808263765825,5.195216009337544,3.3968990981645852,7.067195544868077,6.92275031499241,1,1,1,0,1,1,0.0,0,0,-1,8.920058672533916,8.775428799361794,-30.555555555555557,4.166666666666674
1996,OKLAHOMA,45.59939089329422,9.210123038054508,4.417141150176307,4.59022516330414,4.937521400256872,7.087405860572149,4.897776464247827,1,0,0,0,1,1,0.0,0,0,-1,8.572045098991211,6.540605781941489,-9.090909090909093,-20.408163265306133
1996,OREGON,54.69311571965822,7.875517152985112,1.831141672501646,5.935684684674114,14.12342893973575,21.53439958192449,12.267180006596723,1,1,1,1,1,1,0.0,0,0,1,11.636786961583233,9.869026910876899,-33.333333333333336,21.27659574468086
1996,PENNSYLVANIA,55.16120536083255,8.786644463499126,3.356762829131177,5.253532991686849,2.6377753845331586,6.016120615117582,4.4276901987662765,0,1,0,0,1,1,0.0,0,0,1,9.404846126636013,6.428235294117646,-15.27777777777779,-11.864406779661019
1996,RHODE ISLAND,69.00421338749841,9.641176893184799,4.100836034888888,5.322090647225064,1.7128975764081122,4.34394559925817,2.020142296852523,0,0,0,0,1,1,0.0,0,0,1,8.487328405491024,6.559144826292851,-20.987654320987648,-17.460317460317455
1996,SOUTH CAROLINA,46.888024078014546,8.120037069585617,3.5270262916157202,4.436533089468142,2.9986748422163867,6.82586383214645,9.36348003311891,0,1,1,1,1,1,0.0,0,0,-1,10.00689033762654,8.957033957033955,-19.718309859154925,3.6363636363636376
1996,SOUTH DAKOTA,48.06641460486553,9.413621093672987,4.728430419520535,4.473656919505564,4.804535637149021,6.995871162634293,11.434152574127898,1,0,1,1,1,1,0.0,0,0,1,10.995892195170832,9.947124917382677,-8.333333333333337,0.0
1996,TENNESSEE,51.286642341860556,8.614296279238886,3.3231680494325344,5.12095044092622,3.250235771341581,6.66913179717552,10.66356194146001,1,1,1,1,1,1,0.0,0,0,-1,9.549540698531223,9.299328859060395,-26.984126984126988,15.217391304347828
1996,TEXAS,47.33937661787773,8.815959707480081,4.128376956062341,4.501734194316387,5.924933183006487,11.272720434236927,9.386060283355446,1,1,1,1,1,1,0.0,0,0,-1,10.400749248287088,7.021523528170492,-18.421052631578938,-9.836065573770492
1996,UTAH,37.980512180743865,9.104454275184937,3.6348528793683332,5.277762493842908,9.890732144412784,17.84529833731858,13.63291695944271,1,1,1,1,1,1,0.0,0,0,-1,12.546701611554113,9.340893847936105,-15.555555555555555,-10.526315789473683
1996,VERMONT,63.18283038406202,6.953287932519192,2.4071375829838315,4.439290519033845,4.420612636956656,4.662923725824886,4.5383157723984935,1,0,0,0,1,1,0.0,0,0,1,9.086141965009297,6.87827992051766,-26.66666666666666,2.3255813953488413
1996,VIRGINIA,48.939405492933105,8.406442798637869,4.148267207552725,4.088570751349341,4.292042330460721,7.241939960293942,6.98932224012816,1,0,1,0,1,1,0.0,0,0,-1,7.780728691177696,7.58996338958835,-17.85714285714286,-4.444444444444451
1996,WASHINGTON,57.19465284478128,10.00008374908714,4.106571920185775,5.661037262296631,5.605668534328023,6.077573259906721,6.140046111412856,1,0,1,0,1,1,0.0,0,0,-1,9.737288135593225,6.129423933084488,-21.052631578947366,-6.666666666666677
1996,WEST VIRGINIA,58.35466517610786,6.6173995490262705,2.517223244893385,3.999499961424413,2.2966172656840644,4.966716161430784,9.376739263327893,0,0,1,0,1,1,0.0,0,0,1,7.362700228832941,7.390796829882662,-23.364485981308412,-7.499999999999996
1996,WISCONSIN,55.91919666145018,8.578977444487679,3.63986751567531,4.765646702573534,4.744952894649512,6.929491243084751,9.362223642379286,1,0,1,1,1,1,0.0,0,0,-1,9.24031148134734,9.460330046087506,-13.043478260869556,-7.894736842105255
1996,WYOMING,42.51208256510402,7.242596349337771,5.902900323546234,1.2650229802003699,2.763440721815358,5.712640101687505,5.432476198453262,0,0,0,0,1,1,0.0,0,0,-1,7.887230198725881,7.409487821069294,-11.538461538461553,13.33333333333333
2000,ALABAMA,42.39305807866891,-22.82992365415879,3.4530262010605384,-25.405684899094705,1.498448678568498,5.11679621737775,103.41295154279399,0,1,1,1,1,0,1.0,1,0,-1,7.226045526733715,9.878817256422678,-11.764705882352933,2.2222222222222143
2000,ALASKA,32.06305143627081,-30.614940496808263,15.388535696220696,-39.868324799736335,-2.9166923294859703,-4.110629040853231,130.62598744335205,0,0,0,0,1,0,1.0,1,0,-1,9.533413091779174,8.540793232664257,-13.513513513513509,0.0
2000,ARIZONA,46.71740083286014,-19.900338234470063,1.1895745866632002,-20.841981901081052,4.90166326203485,13.863722649069565,97.29586036395412,1,1,1,1,1,0,1.0,1,0,-1,9.16311587308154,11.206698256429126,-18.867924528301884,-9.302325581395344
2000,ARKANSAS,47.19931048957919,-23.094053691217376,3.575410126683809,-25.748837282209713,0.848901197551033,6.26800266758738,98.37276165093851,0,1,0,1,1,0,1.0,1,0,-1,7.417012448132776,8.993730085311945,-3.8461538461538547,-18.000000000000004
2000,CALIFORNIA,56.20298999907179,-18.8266970102115,2.3961834810150906,-20.726241711109715,7.740966987419662,15.485587964792447,99.52153298902392,1,1,1,1,1,0,1.0,1,0,1,14.842568403684853,12.272306267366462,-14.492753623188403,-17.24137931034483
2000,COLORADO,45.51408005672097,-20.924217375511912,3.791866489668383,-23.813122069291026,7.568791785767037,15.402703910759264,125.3345741883983,1,1,1,1,1,0,1.0,1,0,-1,13.805558342530343,13.53660388821385,-5.263157894736836,-20.58823529411764
2000,CONNECTICUT,59.25565804885452,-21.720145738692576,3.4330348744142425,-24.318324067013187,6.822724988225937,10.064865464881056,102.19872387930255,1,0,0,1,1,0,1.0,1,0,1,13.860470034631355,13.967641830616738,-44.230769230769226,-24.99999999999999
2000,DELAWARE,56.740064785288446,-19.614855888389528,4.436061764553356,-23.029322675116426,4.26556187968663,12.126469486044211,141.72966077149542,1,1,1,0,1,0,1.0,1,0,-1,14.970141150922899,12.372745643802197,-30.612244897959194,12.121212121212132
2000,FLORIDA,49.99539059196645,-22.471447794235655,4.549345282997419,-25.845014145322807,4.464937320211915,9.309562534323558,122.20185839725208,1,1,1,1,1,0,1.0,1,0,1,9.608302644794108,9.726530612244888,-17.307692307692314,-11.904761904761907
2000,GEORGIA,44.01624637709734,-20.41084294512212,4.1509441289956595,-23.582875104518408,3.3410195069358384,10.569624903857688,120.1995007560606,1,1,1,1,1,0,1.0,1,0,-1,10.32043438360355,11.403620873269427,-14.583333333333337,-17.07317073170731
2000,HAWAII,59.82729628042934,-24.526144141965023,6.328649938237496,-29.018325821051004,1.8941845435270555,2.731928065170708,98.6048260383127,0,0,0,0,1,0,1.0,1,0,1,9.579159814621029,4.250925384765236,-1.6666666666666607,-31.034482758620683
2000,IDAHO,29.151509544255994,-19.442848501973753,0.5758820328897407,-19.904106362514508,11.256069103090072,21.910128288735997,63.69376057590377,1,1,1,1,1,0,1.0,1,0,-1,10.53417021463372,8.191661126412765,-3.703703703703709,-9.615384615384615
2000,ILLINOIS,56.18001031583959,-22.761070165191157,3.701873294060709,-25.51828874316725,3.652035660045394,7.573271226183054,116.01952119000786,1,1,1,1,1,0,1.0,1,0,-1,10.965586368192447,10.581541417276297,-11.764705882352933,2.2727272727272707
2000,INDIANA,41.995217467418065,-22.024269951566556,2.8249279032184216,-24.16651133290725,3.9484165403330884,7.508272083889445,112.5548026320629,1,1,1,1,1,0,1.0,1,0,-1,9.162466072120967,11.698211269435665,-8.823529411764696,-3.3333333333333326
2000,IOWA,50.16277918751817,-23.61680296917723,2.9336196254271307,-25.793732593122332,4.635308050771081,6.869119639855059,97.2624284631209,1,0,0,1,1,0,1.0,1,0,-1,8.660292775816236,8.608729372226298,-17.14285714285715,-3.4482758620689724
2000,KANSAS,39.083092536471916,-23.686631020716586,4.213064556645496,-26.771783073510015,2.7250901982334153,5.404608461911042,116.8521099691196,0,0,1,1,1,0,1.0,1,0,-1,7.749513748522174,10.693177980412027,-11.904761904761907,8.333333333333325
2000,KENTUCKY,42.272384734323424,-23.72996011440378,3.8797580795882025,-26.578535322385534,-2.6453057775292943,0.4779989175881294,118.0358713271453,0,1,0,1,1,0,1.0,1,0,-1,10.79527734462018,10.490302254602746,-20.6896551724138,-6.521739130434778
2000,LOUISIANA,46.06075403365277,-34.06910560997402,11.365107554215248,-40.79753000020296,-2.939290642950654,-0.90987208807215,172.41613370555848,0,0,1,1,1,0,1.0,1,0,1,7.551989960559347,9.324317702974172,-11.290322580645162,0.0
