year,state,def_4,def_3,def_2,def_1
2008,HAWAII,1.8079098510498826,3.463697683271083,3.538299773935605,3.3678015147146745
2008,IDAHO,1.370797463633111,3.5927964402022283,2.239133245083935,1.4556818872181854
2008,ILLINOIS,1.5495253526100594,3.010564264064497,3.2667346930314034,3.0906095625603536
2008,INDIANA,1.7873146095624959,2.594500208996342,2.5631625443248485,2.5621692451158307
2008,IOWA,1.7062685296767244,3.3960492755688243,2.41838746261267,1.7779307610406914
2008,KANSAS,1.9969704825370416,3.248556587733109,2.797035061373787,2.586332874176578
2008,KENTUCKY,2.080283268280403,3.182402859743072,3.0942597632373614,2.914491170131872
2008,LOUISIANA,3.802261994430811,4.141355211527831,5.061659719529743,9.62341932456221
2008,MAINE,1.801442772959816,3.0473107642120523,3.198107661645011,2.861012213337455
2008,MARYLAND,1.7404609637311053,2.893788028486055,3.1818409875696396,2.8929706738670236
2008,MASSACHUSETTS,1.1241399113752104,2.5359804928538177,2.732552932123733,2.580895503828473
2008,MICHIGAN,1.193785451741003,2.5913015382573956,2.0254675333585936,1.9253720976321054
2008,MINNESOTA,1.2937952122754615,3.175753876365639,2.9103943790592224,2.719128339520527
2008,MISSISSIPPI,2.0495785142783163,3.4379716326449428,3.309553346804517,3.1532485847512115
2008,MISSOURI,1.7913790746454605,3.1796396459386367,3.11450260750179,2.646516364770135
2008,MONTANA,2.6537288966799633,4.2208476919776805,4.066129023207599,4.228750817431415
2008,NEBRASKA,2.215485286611041,4.016893253146603,2.794177758416816,1.875641891009261
2008,NEVADA,2.1761073745273585,3.759586437772078,4.19861695273831,4.196921507605178
2008,NEW HAMPSHIRE,1.3831744482137198,2.593929714038823,2.8598259046735963,2.70651246128375
2008,NEW JERSEY,1.8384652256299594,2.9350390683038796,3.2300601423616015,3.0395501064901076
2008,NEW MEXICO,4.539772728319824,3.292840835493527,2.535045709881545,4.401363964813454
2008,NEW YORK,1.2999852311975202,3.313436350995347,3.137301315983043,2.828738827733601
2008,NORTH CAROLINA,1.629020964708383,2.4825578028028428,2.689387960532552,2.5426891422160924
2008,NORTH DAKOTA,2.476849407268822,4.808880827533746,2.92397947222931,2.3555048846698456
2008,OHIO,1.6160618273452165,2.8810518614835967,3.0407119406660854,2.7884480410985457
2008,OKLAHOMA,6.110205857242179,3.7683261170986526,3.130177747616436,5.727704124789423
2008,OREGON,0.593907349613576,2.137835890455131,1.9092801757594202,1.673246774710302
2008,PENNSYLVANIA,1.859908529513321,3.0384285425089086,3.407968426263208,3.1539705971713072
2008,RHODE ISLAND,1.6313924538598368,3.0763246853342308,3.301723019858027,2.9998600204146353
2008,SOUTH CAROLINA,1.7880196712434682,2.8927670389290006,3.303476401102623,2.7628325903612083
2008,SOUTH DAKOTA,0.8242844350708101,4.335754086188648,2.9495185828418924,1.250606475018845
2008,TENNESSEE,1.7299437282001673,2.7157323445476944,2.6772936678308046,2.526308159461732
2008,TEXAS,4.801037050910262,3.1283909768481832,2.980750884044836,5.911119415820698
2008,UTAH,1.7397218509617174,3.109791213036095,3.7719849190301913,3.5253251366405003
2008,VERMONT,1.553132771122856,2.833732814417611,2.555994403339179,2.387350666733634
2008,VIRGINIA,1.7985329421008167,2.8683350567423327,3.1248545267566596,2.806421740643783
2008,WASHINGTON,1.527410782455152,3.024437561972193,3.1227158094877527,2.8112517403699133
2008,WEST VIRGINIA,3.664149496070168,3.5711677579949086,4.690010657865429,5.054661544926575
2008,WISCONSIN,1.6417162911236627,2.834372282035713,2.747327899810581,2.444277702740294
2008,WYOMING,9.837542402168765,5.03077794261888,5.1328079400638105,11.413506383806716
2012,ALABAMA,2.0059092001483148,2.1557752067401514,1.453403820033028,1.321601186925525
2012,ALASKA,-2.840254990219049,5.374031062699625,9.908105505247967,-17.370889773727704
2012,ARIZONA,1.987538503815589,1.6249941554969727,0.819265285024473,2.208736092295127
2012,ARKANSAS,2.0463636956700615,2.0265069331399266,1.4545765867730376,1.1559544768926733
2012,CALIFORNIA,1.992957746478874,2.1564105140136736,1.3217946474701758,0.4204885576529316
2012,COLORADO,1.564204920750556,2.103508465722781,1.7048773310020415,-0.7497092748514178
2012,CONNECTICUT,2.309028142634184,1.7638778483731965,0.8264213090360739,2.764657814033189
2012,DELAWARE,2.520848201628767,1.5889502060921767,2.1034262143786453,-0.543552118725088
2012,FLORIDA,2.221982416185586,1.5080008128077749,0.7813668538632079,2.231286832694268
2012,GEORGIA,2.3103694881477788,1.3971795768256134,0.9018180391141106,2.2759917197233692
2012,HAWAII,2.2620321087836848,1.8169231179569145,1.0687782202116303,1.947111430095294
2012,IDAHO,2.2568935268198143,2.532710285006745,1.135126735960723,1.2013194347215261
2012,ILLINOIS,2.655954675032124,2.0574921723224726,1.073989284450505,1.9298020757197332
2012,INDIANA,2.6456971383128858,2.5787522693173193,0.8139782453461475,2.8989661453454607
2012,IOWA,2.665452566582438,2.8237087373699232,1.1561679371303368,2.042695784133808
2012,KANSAS,2.361782032562587,3.11092093670573,1.4557937132060328,1.3243701208060399
2012,KENTUCKY,2.4234950337117755,1.9587314898169783,1.3672517693416042,2.694896271105973
2012,LOUISIANA,2.1877840353127898,7.2090686357845435,5.3126624287187285,-5.262934530660779
2012,MAINE,2.3081092904489786,1.57619353608629,0.9446918863069032,2.7341099910758615
2012,MARYLAND,1.8867161209410677,1.4667490762112045,0.6876826315976192,2.364126234814501
2012,MASSACHUSETTS,2.1083466698627262,1.4264804086184357,0.6907781066828766,1.819607294147385
2012,MICHIGAN,2.540991366556855,1.0658579440667948,0.2634582958691123,3.7713714678231147
2012,MINNESOTA,2.3494692190233257,2.303673859242572,1.1179603302019059,1.8653053739273284
2012,MISSISSIPPI,2.3881186472385574,2.510254023620928,1.7199371316906076,0.8627508592537803
2012,MISSOURI,2.4675741441791077,1.692405646287476,1.0885854366510017,2.1802345765215003
2012,MONTANA,2.148061597605566,4.172968226251772,2.611739749354469,-0.4298298243421983
2012,NEBRASKA,2.668405371838367,3.682121040495745,1.6276396105730395,1.3029247414112044
2012,NEVADA,2.3653271239580276,1.7318534415857956,0.833776206200243,2.0458392807025216
2012,NEW HAMPSHIRE,2.125218432366105,1.3653112130713518,0.46347687339047816,2.6279576243842806
2012,NEW JERSEY,2.3465730903219573,1.902039745388806,0.7310927927232314,2.52943235177856
2012,NEW MEXICO,0.6088708380617147,2.917564039911369,3.145550856558277,-3.850883166613739
2012,NEW YORK,2.5586046490005065,1.8035687906524878,1.6058920696013113,0.4681401450404854
2012,NORTH CAROLINA,2.6790344820876832,1.5201751624918547,0.7855456427048102,2.399824431061326
2012,NORTH DAKOTA,1.8108719645472338,4.391109259044579,2.9025292293367366,-1.7311250701631975
2012,OHIO,2.4593995455043594,2.1750947432568113,1.2252396600698212,2.000668400591965
2012,OKLAHOMA,0.05498213982788602,4.011064338047143,4.910405536751661,-7.481956414877922
2012,OREGON,1.8758618749593614,1.2067090374896061,0.5856481810371683,1.4943354677503295
2012,PENNSYLVANIA,1.9676556292959502,1.7985267537218963,0.971816904684597,2.190026170941395
2012,RHODE ISLAND,2.138186395677022,1.596752461404649,1.018513861399306,2.0502710222581433
2012,SOUTH CAROLINA,2.329273671786325,1.418583197131107,0.5480175357902128,3.2470580223324053
2012,SOUTH DAKOTA,2.7628120815141877,3.7824450036477053,2.912578823032619,-2.721150798424965
2012,TENNESSEE,2.625547506395143,1.4764153400587565,0.7443028473708813,2.9357959448249815
2012,TEXAS,0.9144624934692036,4.184120045939688,3.8714490045534955,-5.649626876088609
2012,UTAH,1.93326165730896,2.4289890485072796,2.033542967160562,-0.4870588655582764
2012,VERMONT,2.092988067715962,1.5135091133664957,0.6405678484167954,2.362277516125233
2012,VIRGINIA,2.0928566849188757,1.2189288150274757,0.6984749751867803,2.412330019529585
2012,WASHINGTON,2.1524869004773572,2.042078354776744,1.0935950439795228,1.9828234891145158
2012,WEST VIRGINIA,1.6280994481043365,3.101499213684411,2.3272904150486884,1.8794764391249608
2012,WISCONSIN,2.4210442536615195,1.5951591558471367,0.5937289363010301,3.204865237364407
2012,WYOMING,0.04150797204627299,6.261243066621702,7.806837254447485,-12.643694548076512
2016,ALABAMA,0.9135722421235837,1.7390577451883216,2.1368250192978167,1.7856004447932783
2016,ALASKA,-0.5846820565173161,-9.76153406799648,0.7908155432872599,3.420511143669036
2016,ARIZONA,1.4491682934232752,2.003593370325074,1.964822300637259,1.868386902387309
2016,ARKANSAS,0.7584154920487585,0.861957536273561,1.6703416512687586,2.234624260964102
2016,CALIFORNIA,0.8701661071963018,1.3650318942565187,1.5930900269746529,1.8887826841511357
2016,COLORADO,0.7551974999669087,-0.9503778678655594,1.558840337818146,2.054572238926222
2016,CONNECTICUT,1.3695011338152652,2.2248233665515205,2.219994124040925,2.3159441238446377
2016,DELAWARE,2.2467763635897198,2.2876525980963125,2.7332277702574848,2.457674671872856
2016,FLORIDA,1.4473187753290206,2.2903574948452743,2.045595935764233,2.1274162503470695
2016,GEORGIA,1.4371067687765526,2.144335094160188,2.061502344938315,2.163927766636342
2016,HAWAII,1.3874624832987958,2.5182604217719007,2.346289996431894,2.0416570859201233
2016,IDAHO,0.6323492051626411,1.036736080481826,1.3821929376260034,1.9867658895090345
2016,ILLINOIS,1.2151784950940714,2.2475628742477216,1.9635623987166007,2.0652780168703755
2016,INDIANA,0.6995543249615155,2.193913231426081,1.9159847678171138,1.5814287401909377
2016,IOWA,0.8294378124768631,1.417998732585657,1.504836952739752,2.346971999131764
2016,KANSAS,0.25380256236384735,0.7757139507258426,1.3559653389081383,1.9473142755536577
2016,KENTUCKY,0.9266406019817097,2.075828294215687,1.8939086954292028,1.6630313394771168
2016,LOUISIANA,-1.4725512844853905,-1.3556871022236794,1.2323460879206438,1.0416593712136546
2016,MAINE,1.5264281405665603,2.315497037618952,2.0319831902290364,2.3122103867270427
2016,MARYLAND,1.3953379910769392,2.236610788002702,1.950007404419818,1.8873128789426596
2016,MASSACHUSETTS,1.582800951693697,2.296839965320596,2.018879388193917,2.12356757194172
2016,MICHIGAN,1.2788376564254467,2.8828714084485174,1.9893808229328291,1.9911479655621678
2016,MINNESOTA,0.9230696698316665,1.7569299105316016,1.5196569761922074,1.846236035384874
2016,MISSISSIPPI,0.5266746587155868,1.3468346991376556,1.9329756886678595,2.0330664838056345
2016,MISSOURI,1.3100403980515596,2.1888105262468205,1.9224316913637907,2.174696002502552
2016,MONTANA,-0.2822790625654492,-0.4015338151673764,1.3777735908139022,1.674959621301353
2016,NEBRASKA,0.31054768359493057,0.8441375588278621,1.218929742092456,2.465322888803967
2016,NEVADA,1.8449142574461064,2.4312492889962067,2.044010483514991,1.8235303640353973
2016,NEW HAMPSHIRE,1.2651550928341582,2.111793959878261,1.9023452070959568,2.020691861500312
2016,NEW JERSEY,1.2037561953860632,2.2317090955315644,1.9256038140428755,1.9957008037412072
2016,NEW MEXICO,0.05407067370313268,-2.8486370712176856,1.3718084724963164,2.187859068856013
2016,NEW YORK,2.084915153735478,2.431493233347437,2.928074928054114,2.7195234336583107
2016,NORTH CAROLINA,1.6754637001222594,2.479204743372554,2.2202708379815084,2.2591660063505437
2016,NORTH DAKOTA,-0.904096403158472,-4.495248963775045,1.06254235978116,2.6064236071722924
2016,OHIO,1.1143352012183527,1.7534618320213635,1.8479916396102247,1.8557542513131242
2016,OKLAHOMA,-0.9481992574004727,-8.709966342918218,1.0005779705873907,2.8113848763273275
2016,OREGON,0.9819805501588341,1.765278274423654,1.7294832074554511,2.042756991550254
2016,PENNSYLVANIA,0.8595084444119383,0.9567184822772745,1.698831808660417,1.927022001764822
2016,RHODE ISLAND,1.5466615522363503,2.3274531290260025,2.1239519819390207,2.163904235727432
2016,SOUTH CAROLINA,1.3605898285491858,2.5713682408437633,2.1667369915537638,2.281879417254151
2016,SOUTH DAKOTA,1.3360333846023975,0.9056373861200839,1.5323185347235313,2.7489727594377067
2016,TENNESSEE,1.5314005286355403,2.638926375886541,1.952824762091332,2.0939313568989926
2016,TEXAS,-0.5199158005808835,-5.1001382009319585,1.170012836595813,2.0539838314821868
2016,UTAH,1.351591236476879,1.427076511036729,1.9732890433531214,1.756028153544853
2016,VERMONT,1.3469323319760251,2.040622194852637,1.9448095528819875,2.120181998849424
2016,VIRGINIA,1.4582209907043842,2.2893694159111133,1.9624966059409665,1.9099067883004528
2016,WASHINGTON,0.6944776015901155,1.7198606532772498,1.776151970519324,2.0002487381164835
2016,WEST VIRGINIA,0.37297102695859063,-2.0116266795680793,1.6575308735535144,1.3201965695300188
2016,WISCONSIN,1.140240645021473,2.1613741362251693,1.8337733819745239,2.250202327212558
2016,WYOMING,-1.1794938667115562,-6.698459335628215,0.7572486757751795,1.1330875993575296
2020,ALABAMA,1.3795461248187868,1.869693500207803,2.4884368009006286,1.9981811846507158
2020,ALASKA,-2.884089894011921,-0.4632873850812569,4.758887081785845,4.881848977149028
2020,ARIZONA,2.061986210979283,2.384276825352205,2.129555811888406,1.6356572534090397
2020,ARKANSAS,1.5379537727809645,2.0246059049227716,2.2089384508863885,1.7036137641066595
2020,CALIFORNIA,1.3096775617302159,1.7555210875279892,1.9272835269073196,1.5172813793000506
2020,COLORADO,0.5778866048653519,1.3841912175161397,2.5482018254300964,2.2270993700498565
2020,CONNECTICUT,2.2915167304746076,2.0314646459065555,2.262928134285813,1.3053210704421447
2020,DELAWARE,1.8673334263743957,2.1028285314045547,3.8212476754316382,2.735243031339407
2020,FLORIDA,1.9668947704339468,2.4786575286539048,2.1045040636316514,1.5423715027397922
2020,GEORGIA,1.5474253372809388,2.2874955786329254,2.058456583905577,1.2958005453588495
2020,HAWAII,1.23977305323566,2.539038925475734,2.3702512386768237,1.733712134461829
2020,IDAHO,2.054737756149261,2.275115244238024,1.8703276698077476,1.8071036050641531
2020,ILLINOIS,1.6214850606678377,2.1717946324794735,2.3891007665436836,1.6329336760861235
2020,INDIANA,1.0427660291284946,1.6465057309345,2.220131477878673,1.7287519619755942
2020,IOWA,2.028541819770391,2.072339361406317,2.0861144625367922,1.5253248188088708
2020,KANSAS,1.2534742716770797,1.7426786624070711,2.1890937851475556,1.6546110584592766
2020,KENTUCKY,1.4371279340582799,1.995761584309852,2.1038813728071704,1.6137425900929037
2020,LOUISIANA,-1.8332909653378637,-0.35386077668847493,4.720157696830185,4.001160386882208
2020,MAINE,2.3615890657596283,2.3139358713299085,2.198604795873549,1.5765697958556535
2020,MARYLAND,1.9784283162453509,2.284571363634158,2.1239141217855417,1.410041503921522
2020,MASSACHUSETTS,1.954086738283678,2.1773780410239807,2.04758694047964,1.5068453861117215
2020,MICHIGAN,1.6316061655376801,2.1572409688399574,1.5636798202010915,1.1269843158295156
2020,MINNESOTA,1.6031156467936292,2.091912032531318,2.2255830933054943,1.6243356328772274
2020,MISSISSIPPI,1.0753177215776288,1.6744463298200563,2.7389587783199776,2.0995500449110693
2020,MISSOURI,1.9969312024807229,2.2986198162833205,2.0745814419857123,1.4802325801149596
2020,MONTANA,0.815648660869206,1.3614137712570695,3.501172895595528,3.063734922943051
2020,NEBRASKA,2.1252229860692085,2.2808635074919925,1.9231534610056888,1.5312378886779276
2020,NEVADA,1.5773837694980974,2.5249908911254115,2.42750038337205,1.8072697047526676
2020,NEW HAMPSHIRE,2.2283269588702304,2.2153438280984705,1.9757862687829197,1.2559636407305508
2020,NEW JERSEY,1.4411276811999274,2.041217230996395,2.151022242613365,1.511905244700107
2020,NEW MEXICO,-1.165064147990691,0.5547436792145755,3.0929621770563687,2.9692719022135883
2020,NEW YORK,2.1152165705230264,2.3066523003101302,2.89290003913778,2.196332947020019
2020,NORTH CAROLINA,2.0166659601511983,2.3567678638895417,2.188622587808542,1.600067560740004
2020,NORTH DAKOTA,-4.196399534879058,-0.7934936282842586,3.5494688880183256,4.052445236714286
2020,OHIO,1.2648075406300752,1.8523743477940613,2.511989306869955,1.7811847964944283
2020,OKLAHOMA,-2.9317219180915344,-1.0714971260701756,4.5152875650713575,4.5363576015502005
2020,OREGON,1.9049144498888948,2.02696190274565,1.8089669312305823,1.426323759431325
2020,PENNSYLVANIA,1.0987823211144443,1.737169029884078,2.2742609123967528,1.6712220856330617
2020,RHODE ISLAND,2.232397362400018,2.2792606372000757,2.274279893006659,1.588180630585101
2020,SOUTH CAROLINA,2.0111440417946103,2.3852826956506146,2.100118250880567,1.3855342734781173
2020,SOUTH DAKOTA,1.4841676985823504,2.517831206600296,2.8931444092732406,2.7768519958458304
2020,TENNESSEE,2.0154323824670195,2.2505597116311282,1.9433928020650137,1.2897535047455166
2020,TEXAS,-1.9397355441679975,-0.23494683885053602,3.8459849819765246,3.3874786404062274
2020,UTAH,1.1287816301795761,1.9405319015199263,2.71681802571786,2.064300402631569
2020,VERMONT,2.2602430390874284,2.324778469605393,2.0373334701706103,1.5295124604419508
2020,VIRGINIA,1.9503554458185857,2.222616700410751,1.866445879856804,1.3079183656234505
2020,WASHINGTON,1.658615002370678,1.8942150418264303,1.6586392519724047,1.276350997330855
2020,WEST VIRGINIA,-0.2576318047775472,0.9085379970880991,3.283808338633043,3.3266671329575503
2020,WISCONSIN,2.0550990136459557,2.2225646852137126,1.8893664265899446,1.2306553965020006
2020,WYOMING,-2.2757882088583314,-0.22577052165231315,4.325222186686006,4.829637289960531
